id,temp_ambiente,umidade,carga_termica,setpoint,temp_fria,erro,peltier_pwm,fan_pwm,potencia_estimada,modo_operacao,estavel,temp_fria_prox
1719,25.54,60.6,34.81,9.61,9.11,0.5,72.67,92.73,25.36,hold,0,8.1
1720,23.04,44.17,29.64,10.56,9.06,1.49,85.13,98.38,25.45,hold,0,9.18
1721,25.11,39.63,27.94,9.6,17.68,-8.08,38.51,54.91,14.02,heating,0,16.68
1722,23.42,64.62,30.96,9.64,12.89,-3.24,54.15,70.67,18.52,heating,0,12.16
1723,25.6,58.06,26.57,8.13,-0.11,8.24,100.0,100.0,33.44,cooling,0,-1.07
1724,25.33,67.2,10.06,9.48,7.25,2.23,81.0,93.66,24.6,cooling,0,7.49
1725,21.95,47.5,21.71,10.94,15.68,-4.74,45.24,61.77,10.97,heating,0,15.11
1726,26.36,62.11,31.61,11.55,14.39,-2.84,60.11,71.99,19.17,heating,0,13.45
1727,22.82,72.53,19.9,9.53,12.27,-2.74,54.54,65.17,15.33,heating,0,12.16
1728,25.75,61.34,23.31,9.57,18.01,-8.44,37.33,57.51,10.75,heating,0,18.12
1729,24.79,60.24,18.52,10.69,6.94,3.76,95.83,100.0,29.15,cooling,0,6.67
1730,28.0,58.17,35.04,11.66,11.56,0.1,70.61,84.82,21.5,hold,1,11.04
1731,23.5,45.97,34.44,8.94,-18.83,27.77,100.0,100.0,31.28,cooling,0,-18.86
1732,23.23,68.57,19.46,9.64,6.19,3.45,89.11,100.0,29.14,cooling,0,5.31
1733,23.95,53.38,25.48,11.07,16.56,-5.49,39.06,56.98,11.98,heating,0,17.16
1734,23.33,61.99,20.65,10.32,6.69,3.63,92.47,100.0,29.53,cooling,0,6.67
1735,25.73,46.03,28.21,8.31,6.04,2.27,84.83,100.0,26.48,cooling,0,6.13
1736,20.47,48.99,27.6,10.39,1.13,9.27,100.0,100.0,32.87,cooling,0,0.91
1737,21.69,69.18,29.36,8.62,18.61,-9.99,37.33,54.91,11.82,heating,0,18.56
1738,21.66,55.42,26.56,9.92,14.72,-4.8,51.46,66.94,16.28,heating,0,13.72
1739,26.06,69.32,41.76,10.0,17.09,-7.09,37.33,54.91,11.45,heating,0,17.21
1740,27.72,57.5,18.62,11.39,-4.73,16.12,100.0,100.0,30.68,cooling,0,-5.02
1741,23.76,43.88,14.63,9.73,8.66,1.07,85.2,100.0,24.99,hold,0,8.74
1742,23.62,64.99,22.32,8.99,7.64,1.36,73.35,83.82,21.24,hold,0,7.63
1743,24.14,53.55,15.46,8.8,7.63,1.17,84.84,95.76,28.0,hold,0,7.39
1744,26.52,63.49,15.9,11.38,4.76,6.62,100.0,100.0,28.83,cooling,0,3.36
1745,21.97,58.29,18.77,8.56,7.07,1.49,73.17,93.66,22.31,hold,0,6.59
1746,,,,9.58,17.29,-7.71,37.33,54.91,14.23,heating,0,16.79
1747,26.12,59.37,19.05,8.62,-6.32,14.95,100.0,100.0,30.29,cooling,0,-6.55
1748,25.08,75.05,27.65,10.98,25.23,-14.25,37.33,54.91,13.86,heating,0,24.64
1749,24.4,61.91,21.66,9.78,14.17,-4.39,43.24,56.58,12.79,heating,0,13.8
1750,26.17,57.66,23.57,9.28,9.67,-0.39,70.24,85.78,19.97,hold,0,9.53
1751,18.1,66.4,29.84,9.32,17.78,-8.46,37.33,56.53,10.15,heating,0,17.2
1752,25.47,59.73,20.14,11.3,-2.38,13.68,100.0,100.0,33.63,cooling,0,-2.77
1753,22.56,59.72,23.08,10.1,4.35,5.75,94.1,100.0,26.96,cooling,0,3.01
1754,20.0,49.67,26.76,10.76,8.99,1.76,75.05,98.31,25.01,hold,0,8.05
1755,25.1,59.91,13.28,11.48,21.71,-10.23,37.33,54.91,10.2,heating,0,21.73
1756,26.98,66.09,10.69,11.5,9.63,1.86,85.07,98.34,29.16,hold,0,8.51
1757,23.69,51.65,26.64,9.19,13.88,-4.69,39.2,58.43,17.17,heating,0,14.31
1758,26.07,69.1,27.49,11.7,4.99,6.71,100.0,100.0,27.63,cooling,0,4.9
1759,27.5,57.39,36.68,7.97,14.19,-6.22,37.33,57.32,10.15,heating,0,13.95
1760,26.86,51.25,25.54,9.38,24.37,-14.99,37.33,54.91,13.75,heating,0,25.55
1761,27.57,65.8,29.41,11.47,18.54,-7.07,37.33,56.62,13.23,heating,0,18.97
1762,25.61,55.89,23.48,8.97,9.33,-0.36,62.95,78.55,21.44,hold,1,8.55
1763,24.15,63.96,26.36,8.97,15.81,-6.84,39.81,58.68,11.8,heating,0,15.95
1764,20.5,55.85,34.36,9.09,14.97,-5.88,37.66,58.36,16.27,heating,0,14.73
1765,23.45,57.64,12.22,10.33,14.36,-4.03,48.27,59.87,15.72,heating,0,13.67
1766,22.15,61.91,27.04,9.63,19.54,-9.91,37.33,56.16,10.15,heating,0,18.68
1767,28.72,60.35,37.09,10.79,19.47,-8.68,37.33,54.91,11.69,heating,0,19.78
1768,23.61,42.69,26.27,11.47,8.94,2.52,86.73,98.59,24.61,cooling,0,8.07
1769,24.26,49.44,34.26,10.58,15.52,-4.94,45.34,57.93,17.78,heating,0,15.19
1770,25.19,65.28,20.95,8.69,6.75,1.94,72.05,88.56,21.29,hold,0,5.94
1771,24.09,57.08,24.43,11.62,2.14,9.48,100.0,100.0,31.98,cooling,0,1.2
1772,27.69,54.06,24.82,8.93,7.73,1.21,72.71,87.2,21.87,hold,0,7.33
1773,22.63,47.61,11.67,8.47,9.38,-0.91,63.21,78.65,18.73,hold,0,9.2
1774,24.41,49.76,17.8,8.23,-4.18,12.41,100.0,100.0,27.18,cooling,0,-5.9
1775,22.37,42.49,18.21,10.13,17.39,-7.25,37.33,54.91,13.4,heating,0,17.12
1776,21.11,57.32,29.42,8.33,-13.63,21.96,100.0,100.0,33.6,cooling,0,-14.31
1777,22.66,53.48,29.71,8.43,33.24,-24.81,37.33,57.79,10.37,heating,0,33.36
1778,23.91,50.64,26.51,9.08,22.87,-13.79,37.33,54.91,10.15,heating,0,23.99
1779,23.05,57.57,29.43,9.0,7.8,1.2,77.43,90.87,25.84,hold,0,7.15
1780,22.48,60.91,23.66,10.3,10.11,0.19,72.82,89.66,19.55,hold,1,8.77
1781,20.92,74.26,31.64,11.15,12.62,-1.47,64.02,75.59,22.65,hold,0,12.2
1782,23.81,46.43,24.67,10.93,4.99,5.94,99.43,100.0,29.02,cooling,0,4.27
1783,20.71,67.05,24.96,8.93,11.68,-2.75,63.8,81.8,17.93,heating,0,12.21
1784,25.65,65.61,23.07,8.86,8.8,0.06,63.72,78.35,20.61,hold,0,9.33
1785,24.17,52.09,28.62,11.75,9.22,2.53,87.75,99.13,25.25,cooling,0,9.08
1786,20.81,59.67,22.16,7.9,11.58,-3.68,55.72,66.25,16.3,heating,0,10.92
1787,23.32,54.57,30.32,11.41,-1.2,12.61,100.0,100.0,31.71,cooling,0,-1.37
1788,22.35,59.53,18.01,8.67,10.37,-1.7,67.11,85.53,16.27,hold,0,10.07
1789,24.69,69.75,18.2,11.68,11.43,0.25,70.79,89.18,25.52,hold,0,11.11
1790,26.91,62.78,28.63,9.25,11.13,-1.89,51.23,66.56,16.46,hold,0,10.16
1791,19.9,62.03,24.1,9.64,8.18,1.46,76.92,97.94,21.49,hold,0,8.18
1792,24.24,54.78,21.97,10.71,19.76,-9.05,37.33,54.91,10.16,heating,0,19.53
1793,23.64,46.64,29.82,10.23,7.01,3.23,82.47,97.06,27.72,cooling,0,6.46
1794,25.45,56.49,21.07,9.15,11.97,-2.83,49.66,56.96,17.1,heating,0,11.45
1795,24.45,67.42,23.45,10.1,21.12,-11.03,37.33,54.91,14.97,heating,0,20.42
1796,22.35,46.31,32.79,10.81,9.35,1.46,74.3,91.85,21.92,hold,0,9.03
1797,23.29,49.95,33.61,8.04,11.86,-3.82,38.99,58.69,13.29,heating,0,10.83
1798,22.25,59.07,33.8,7.92,9.21,-1.29,67.05,79.56,21.97,hold,0,9.19
1799,26.34,50.5,22.97,9.71,20.61,-10.9,37.33,54.91,13.59,heating,0,19.82
1800,24.04,51.98,31.81,8.4,7.83,0.57,75.9,94.04,26.02,hold,0,6.36
1801,28.13,54.83,19.08,10.54,21.0,-10.46,37.33,54.91,10.76,heating,0,21.68
1802,23.86,47.56,19.32,8.73,9.14,-0.41,67.66,75.81,21.07,hold,1,8.33
1803,22.45,50.58,10.89,9.61,2.68,6.93,100.0,100.0,29.78,cooling,0,1.72
1804,20.69,63.53,34.39,8.66,15.84,-7.17,37.33,54.91,12.09,heating,0,16.13
1805,20.06,48.01,19.57,10.07,7.43,2.65,83.06,95.22,27.32,cooling,0,7.77
1806,20.54,45.76,23.88,8.34,15.34,-7.0,37.33,54.91,10.15,heating,0,14.3
1807,24.57,53.24,19.3,7.96,-13.31,21.27,100.0,100.0,33.22,cooling,0,-14.03
1808,25.1,63.75,28.68,8.08,10.07,-2.0,52.57,59.86,14.49,hold,0,9.41
1809,20.54,56.58,22.43,11.71,6.1,5.61,100.0,100.0,30.39,cooling,0,5.86
1810,,,,8.44,0.94,7.5,100.0,100.0,33.49,cooling,0,1.26
1811,,,,10.72,5.3,5.42,100.0,100.0,31.66,cooling,0,4.11
1812,24.31,44.62,16.25,8.14,5.12,3.02,86.8,100.0,27.72,cooling,0,5.35
1813,27.5,61.92,19.73,8.3,9.62,-1.31,61.63,75.56,17.13,hold,0,9.01
1814,25.95,61.06,12.32,9.92,-1.66,11.58,100.0,100.0,28.91,cooling,0,-1.94
1815,23.4,54.94,16.3,9.74,12.73,-3.0,55.22,71.92,19.45,heating,0,11.76
1816,22.05,65.87,25.66,11.7,21.71,-10.02,37.33,55.23,11.02,heating,0,21.28
1817,19.3,49.4,13.15,11.67,12.43,-0.76,62.35,78.32,18.71,hold,0,11.89
1818,22.42,66.81,15.97,11.0,16.95,-5.94,37.33,55.65,14.13,heating,0,16.53
1819,23.53,59.29,24.61,10.29,19.39,-9.1,37.33,54.91,10.15,heating,0,19.29
1820,21.84,55.5,21.45,9.7,20.6,-10.9,37.33,54.91,12.74,heating,0,19.75
1821,,,,9.3,26.02,-16.72,37.33,54.91,12.28,heating,0,25.16
1822,24.16,57.27,35.33,11.68,5.76,5.92,89.68,100.0,27.9,cooling,0,5.45
1823,23.5,67.52,19.55,10.29,3.89,6.41,100.0,100.0,29.96,cooling,0,3.95
1824,22.57,49.79,27.87,10.2,16.73,-6.53,40.16,54.91,11.89,heating,0,16.43
1825,24.36,52.21,29.0,8.8,16.09,-7.28,37.33,54.91,10.15,heating,0,16.13
1826,24.95,66.1,21.13,8.06,16.66,-8.6,37.33,54.91,13.16,heating,0,16.83
1827,21.61,53.5,15.89,11.67,26.18,-14.51,37.33,54.91,10.86,heating,0,26.13
1828,27.07,65.05,24.55,9.13,10.13,-1.0,62.32,76.24,21.63,hold,0,9.37
1829,23.78,71.22,23.61,9.65,13.67,-4.02,46.69,66.26,14.56,heating,0,13.02
1830,24.03,55.0,22.08,8.33,1.65,6.68,100.0,100.0,28.88,cooling,0,0.75
1831,25.53,63.36,27.2,11.23,28.29,-17.05,37.33,54.91,11.72,heating,0,28.82
1832,24.5,49.19,20.24,7.98,7.15,0.83,70.42,83.83,21.31,hold,0,7.05
1833,26.07,63.93,17.89,11.22,7.39,3.83,87.55,100.0,29.28,cooling,0,7.12
1834,24.62,59.64,25.26,8.43,7.07,1.37,76.58,93.39,23.24,hold,0,6.83
1835,22.65,61.75,26.87,11.43,4.52,6.92,100.0,100.0,30.45,cooling,0,3.22
1836,24.78,53.12,17.75,10.8,3.79,7.01,100.0,100.0,33.82,cooling,0,4.18
1837,21.5,45.28,30.04,8.53,5.55,2.98,73.04,86.0,23.93,cooling,0,5.38
1838,24.23,61.99,14.28,10.14,-1.65,11.79,100.0,100.0,34.33,cooling,0,-1.77
1839,23.92,42.17,21.24,9.13,3.32,5.81,100.0,100.0,33.52,cooling,0,1.84
1840,23.54,55.65,23.11,8.59,26.69,-18.11,37.33,57.44,10.42,heating,0,26.65
1841,23.71,65.37,20.9,11.32,16.32,-5.0,40.92,54.91,15.25,heating,0,15.88
1842,19.89,59.58,21.32,9.49,17.95,-8.45,37.33,54.91,15.25,heating,0,16.95
1843,22.79,73.14,35.55,9.47,20.1,-10.62,37.33,54.91,15.26,heating,0,19.3
1844,24.19,66.01,19.65,8.55,25.71,-17.16,37.33,55.43,14.18,heating,0,24.68
1845,24.34,53.05,38.88,9.41,-5.12,14.53,100.0,100.0,32.94,cooling,0,-6.17
1846,21.75,58.31,27.17,11.37,-0.49,11.86,100.0,100.0,30.39,cooling,0,-1.01
1847,26.75,57.73,25.16,9.33,3.16,6.17,98.85,100.0,28.98,cooling,0,2.45
1848,22.1,45.89,27.4,11.7,6.01,5.68,100.0,100.0,30.3,cooling,0,5.5
1849,26.1,50.84,39.39,11.67,7.46,4.21,98.49,100.0,27.22,cooling,0,7.69
1850,24.92,53.77,18.82,8.45,6.21,2.24,68.19,85.31,24.14,cooling,0,5.84
1851,22.58,42.38,18.08,8.58,11.91,-3.32,53.94,68.43,16.62,heating,0,10.46
1852,27.86,58.47,20.21,11.34,10.33,1.01,66.35,81.86,23.49,hold,0,9.9
1853,21.39,56.18,24.81,9.45,3.85,5.6,100.0,100.0,28.54,cooling,0,3.8
1854,25.99,45.19,14.54,7.89,-8.57,16.46,100.0,100.0,33.17,cooling,0,-8.92
1855,26.17,61.22,24.75,8.97,1.54,7.43,100.0,100.0,30.01,cooling,0,1.8
1856,22.53,63.63,34.51,10.27,5.33,4.94,94.52,100.0,26.79,cooling,0,4.96
1857,27.03,59.85,25.5,11.08,7.92,3.17,81.81,94.8,28.8,cooling,0,6.56
1858,23.44,55.6,22.91,8.41,0.37,8.03,100.0,100.0,33.21,cooling,0,-0.11
1859,24.62,62.67,21.01,8.31,5.83,2.48,90.33,100.0,28.52,cooling,0,5.45
1860,24.56,63.35,29.87,11.58,0.36,11.22,100.0,100.0,31.07,cooling,0,0.38
1861,23.7,60.47,19.8,10.89,8.95,1.94,89.39,100.0,28.7,hold,0,9.26
1862,25.76,51.73,35.4,10.24,0.86,9.39,100.0,100.0,31.39,cooling,0,0.81
1863,25.72,60.24,35.91,10.96,2.77,8.19,100.0,100.0,29.42,cooling,0,2.45
1864,20.18,67.33,26.12,9.59,-1.16,10.75,100.0,100.0,30.18,cooling,0,-1.39
1865,26.83,53.49,24.55,10.92,8.72,2.2,79.57,95.09,28.79,cooling,0,8.2
1866,20.37,74.3,30.64,9.36,2.62,6.74,98.5,100.0,35.9,cooling,0,1.26
1867,26.24,54.04,31.01,8.85,17.78,-8.93,37.33,54.91,15.32,heating,0,17.6
1868,26.45,58.35,19.91,10.8,13.5,-2.7,52.56,67.11,17.72,heating,0,13.42
1869,21.61,52.91,21.54,9.56,9.43,0.12,72.83,84.98,22.17,hold,1,8.35
1870,23.09,59.82,16.9,11.82,3.21,8.6,100.0,100.0,29.4,cooling,0,3.27
1871,21.58,44.65,27.01,9.27,13.28,-4.01,51.4,69.18,14.95,heating,0,13.44
1872,23.52,53.88,28.51,11.58,15.94,-4.36,56.57,67.84,16.87,heating,0,14.84
1873,23.32,49.67,16.74,11.62,11.25,0.37,71.66,86.78,26.8,hold,0,11.46
1874,25.69,59.14,21.96,8.84,23.74,-14.9,37.33,54.91,15.81,heating,0,23.25
1875,26.85,65.78,16.75,11.08,13.96,-2.88,65.85,79.82,22.25,heating,0,13.17
1876,27.03,63.09,19.37,9.61,17.84,-8.23,37.33,54.91,10.28,heating,0,18.19
1877,22.76,39.79,27.84,11.56,11.17,0.39,77.7,95.19,26.1,hold,0,10.6
1878,23.53,73.86,20.34,9.68,15.81,-6.13,37.83,54.91,11.87,heating,0,16.53
1879,20.32,60.38,22.86,10.86,3.22,7.64,100.0,100.0,26.69,cooling,0,2.13
1880,22.23,52.11,15.12,9.75,6.11,3.64,81.59,100.0,26.05,cooling,0,4.75
1881,26.09,59.31,25.71,8.79,13.02,-4.23,51.34,69.14,14.72,heating,0,12.62
1882,27.51,59.46,24.36,8.67,12.95,-4.28,49.95,65.17,14.37,heating,0,13.14
1883,21.3,52.95,20.36,9.58,14.37,-4.79,46.17,56.28,14.35,heating,0,13.58
1884,22.7,59.63,23.52,10.91,19.44,-8.53,37.33,54.91,11.2,heating,0,18.47
1885,23.93,53.41,25.67,10.3,-2.15,12.46,100.0,100.0,30.93,cooling,0,-2.52
1886,24.6,54.98,19.86,10.64,1.7,8.94,100.0,100.0,30.84,cooling,0,0.42
1887,22.23,52.8,16.0,9.0,11.99,-2.99,59.57,75.32,15.12,heating,0,11.76
1888,24.91,47.04,35.16,9.81,3.84,5.97,99.49,100.0,33.89,cooling,0,3.09
1889,22.96,59.23,20.92,8.05,38.91,-30.86,37.33,54.91,10.23,heating,0,38.46
1890,23.96,62.62,24.05,11.16,14.44,-3.28,55.99,68.27,15.89,heating,0,13.38
1891,25.18,62.07,30.52,11.85,9.36,2.49,90.05,100.0,27.36,cooling,0,9.43
1892,24.0,64.43,45.23,9.51,5.62,3.88,89.92,100.0,27.76,cooling,0,5.0
1893,23.04,60.6,17.35,7.91,5.92,1.99,80.67,94.33,28.12,hold,0,5.84
1894,23.75,53.99,27.25,8.55,10.29,-1.74,61.41,79.31,19.96,hold,0,10.42
1895,23.8,64.58,20.49,10.49,10.99,-0.49,76.44,89.02,25.06,hold,0,9.9
1896,23.18,47.62,21.47,10.33,6.13,4.21,89.18,100.0,28.3,cooling,0,6.02
1897,23.43,51.15,20.41,11.04,7.69,3.34,86.57,100.0,27.43,cooling,0,6.43
1898,27.48,50.66,18.05,8.89,21.52,-12.63,37.33,54.91,12.82,heating,0,20.58
1899,25.21,66.44,24.38,10.94,21.87,-10.93,37.33,54.91,10.15,heating,0,22.54
1900,23.35,65.38,16.01,10.64,12.18,-1.55,67.94,84.86,20.88,hold,0,12.28
1901,25.51,61.86,30.15,9.17,-1.44,10.61,100.0,100.0,33.32,cooling,0,-0.86
1902,23.26,66.38,24.94,10.06,14.63,-4.57,46.12,56.86,22.72,heating,0,14.16
1903,26.55,51.31,27.09,8.46,23.32,-14.86,37.33,54.91,10.15,heating,0,23.06
1904,24.8,60.79,21.9,9.69,21.74,-12.05,37.33,54.91,13.05,heating,0,21.69
1905,23.76,57.13,22.48,11.41,16.31,-4.9,44.76,58.17,13.29,heating,0,16.0
1906,24.97,64.64,26.3,9.56,22.19,-12.63,37.33,54.91,16.29,heating,0,21.5
1907,20.57,57.21,17.82,11.25,10.49,0.76,68.85,81.36,18.95,hold,0,9.55
1908,21.53,55.13,22.53,10.24,15.4,-5.16,42.14,55.07,14.89,heating,0,15.21
1909,,,,8.64,4.21,4.43,92.72,100.0,26.0,cooling,0,3.09
1910,24.3,64.86,19.42,10.21,12.53,-2.32,58.62,76.65,17.95,heating,0,11.63
1911,27.77,52.94,12.3,9.9,21.4,-11.49,37.33,54.91,12.13,heating,0,21.35
1912,28.85,57.63,32.44,9.47,4.99,4.48,100.0,100.0,33.14,cooling,0,4.42
1913,25.38,49.93,20.61,8.35,2.66,5.69,94.15,100.0,27.09,cooling,0,2.65
1914,25.08,38.81,31.41,9.55,10.86,-1.32,63.96,71.7,21.52,hold,0,10.3
1915,20.06,59.65,30.86,8.16,8.09,0.07,73.72,89.15,23.15,hold,1,7.3
1916,22.81,62.8,17.11,8.27,15.58,-7.31,41.02,58.82,13.85,heating,0,15.53
1917,22.27,60.12,18.26,9.54,6.15,3.39,90.53,100.0,30.08,cooling,0,5.17
1918,22.64,43.05,39.57,9.1,24.72,-15.63,37.33,54.91,10.15,heating,0,23.98
1919,23.62,55.39,34.85,11.59,-1.0,12.59,100.0,100.0,32.62,cooling,0,-1.81
1920,22.96,40.97,24.44,9.38,20.75,-11.37,37.33,54.91,11.06,heating,0,20.32
1921,19.68,68.67,26.12,10.92,3.49,7.43,100.0,100.0,33.19,cooling,0,3.7
1922,25.62,49.72,20.94,10.0,-5.33,15.33,100.0,100.0,31.67,cooling,0,-6.4
1923,21.65,67.79,27.14,10.7,12.06,-1.36,70.48,86.35,21.72,hold,0,12.2
1924,24.51,65.4,20.43,8.92,7.85,1.06,74.28,92.7,22.1,hold,0,7.81
1925,28.51,51.15,12.75,11.66,0.54,11.11,100.0,100.0,32.65,cooling,0,0.89
1926,21.99,49.35,16.9,10.0,-4.35,14.35,100.0,100.0,33.52,cooling,0,-3.25
1927,18.47,60.8,24.74,11.21,9.96,1.25,64.7,84.6,19.34,hold,0,10.2
1928,23.37,51.58,18.01,9.34,18.37,-9.04,37.33,54.91,10.15,heating,0,18.56
1929,26.39,58.89,24.23,8.27,15.03,-6.76,37.72,54.91,13.7,heating,0,14.23
1930,28.26,54.37,18.34,10.58,10.51,0.06,67.75,80.75,18.43,hold,0,9.6
1931,21.31,44.35,20.05,7.9,14.12,-6.22,37.33,54.91,10.15,heating,0,14.07
1932,25.07,40.88,29.6,9.78,9.8,-0.02,65.51,81.59,18.53,hold,0,8.6
1933,22.98,59.85,26.07,8.65,-2.19,10.84,100.0,100.0,30.17,cooling,0,-2.38
1934,23.76,53.76,24.56,10.39,-2.12,12.51,100.0,100.0,28.33,cooling,0,-3.67
1935,29.75,53.83,29.75,11.81,8.29,3.51,94.48,100.0,25.47,cooling,0,8.35
1936,20.71,63.47,27.43,9.74,8.66,1.08,68.68,77.31,19.33,hold,0,8.05
1937,24.54,67.16,33.07,11.16,17.31,-6.15,43.53,59.45,15.34,heating,0,17.08
1938,25.01,56.0,21.93,9.91,16.5,-6.59,37.33,54.91,10.15,heating,0,15.93
1939,26.36,55.47,22.11,9.86,15.2,-5.34,40.39,56.94,12.44,heating,0,14.07
1940,24.2,61.96,17.02,11.61,7.63,3.98,87.57,100.0,31.17,cooling,0,7.71
1941,24.66,47.62,22.11,11.45,-1.77,13.22,100.0,100.0,30.9,cooling,0,-1.58
1942,23.14,59.82,30.25,11.03,13.55,-2.52,62.17,78.38,20.34,heating,0,12.95
1943,24.58,62.36,32.21,9.06,14.52,-5.46,42.21,61.77,11.77,heating,0,14.63
1944,23.24,63.35,30.23,10.06,-10.39,20.45,100.0,100.0,35.33,cooling,0,-10.91
1945,25.35,43.15,14.14,8.77,2.9,5.87,100.0,100.0,29.92,cooling,0,2.49
1946,23.18,52.22,30.95,9.65,4.12,5.53,100.0,100.0,30.54,cooling,0,3.88
1947,24.81,51.32,13.88,9.82,11.04,-1.23,69.75,80.12,24.56,hold,0,10.9
1948,23.93,58.87,29.87,11.21,3.16,8.05,100.0,100.0,30.64,cooling,0,3.25
1949,26.44,61.81,22.47,11.47,9.7,1.77,78.94,96.67,24.78,hold,0,9.51
1950,23.88,69.65,28.72,9.54,8.23,1.31,71.19,88.33,21.79,hold,0,7.84
1951,20.12,54.28,16.84,7.94,8.67,-0.73,66.1,80.56,20.28,hold,0,7.86
1952,26.74,54.26,31.46,11.33,3.9,7.43,100.0,100.0,31.74,cooling,0,3.12
1953,22.02,66.98,16.06,8.57,4.57,4.0,89.79,100.0,29.04,cooling,0,4.42
1954,22.56,60.39,20.72,10.37,0.79,9.58,100.0,100.0,29.71,cooling,0,-0.52
1955,,,,7.97,13.28,-5.31,37.33,55.3,10.67,heating,0,13.65
1956,26.99,60.33,14.37,9.48,14.91,-5.44,37.33,54.91,10.98,heating,0,14.64
1957,19.33,49.17,25.17,11.83,3.44,8.39,100.0,100.0,28.2,cooling,0,2.35
1958,30.83,47.81,35.17,8.27,23.03,-14.76,37.33,54.91,10.15,heating,0,22.26
1959,26.29,46.12,40.19,9.57,7.34,2.23,77.79,93.56,24.93,cooling,0,7.28
1960,24.48,63.21,25.19,9.1,23.11,-14.01,37.33,54.91,14.08,heating,0,22.76
1961,23.87,67.28,31.14,11.51,4.54,6.97,100.0,100.0,32.74,cooling,0,4.72
1962,24.61,72.38,25.98,11.36,-7.3,18.66,100.0,100.0,26.24,cooling,0,-8.29
1963,25.13,64.61,27.53,8.83,13.47,-4.64,54.9,76.21,16.98,heating,0,12.86
1964,25.4,67.08,22.62,8.2,12.16,-3.96,40.45,54.91,10.93,heating,0,11.97
1965,25.2,53.62,25.76,10.39,10.32,0.07,70.8,87.06,22.53,hold,0,9.54
1966,24.19,49.17,27.76,9.22,4.54,4.68,91.42,100.0,27.59,cooling,0,4.02
1967,23.56,64.66,21.24,10.57,9.73,0.84,59.63,68.91,20.07,hold,0,9.57
1968,23.66,61.32,24.17,8.0,5.66,2.34,74.48,88.87,23.31,cooling,0,5.52
1969,23.57,58.93,24.28,8.41,7.44,0.96,78.68,89.31,20.81,hold,0,7.73
1970,26.46,61.09,29.45,10.63,17.23,-6.6,47.11,61.63,13.2,heating,0,16.29
1971,25.28,60.59,18.39,8.72,11.61,-2.88,60.11,75.21,19.04,heating,0,11.45
1972,17.58,68.01,24.32,11.32,15.25,-3.93,51.98,70.34,16.77,heating,0,14.45
1973,25.42,68.1,35.79,8.11,8.05,0.06,70.18,80.66,19.24,hold,1,7.91
1974,24.41,62.3,31.42,8.74,7.11,1.63,86.57,100.0,23.9,hold,0,6.8
1975,23.95,64.63,32.5,11.88,0.17,11.72,100.0,100.0,31.11,cooling,0,-0.85
1976,23.14,62.07,24.76,9.61,6.87,2.74,80.79,98.88,22.43,cooling,0,5.93
1977,26.44,54.54,26.49,10.7,-18.37,29.06,100.0,100.0,27.66,cooling,0,-18.21
1978,26.06,63.94,30.47,8.6,4.98,3.62,77.61,88.62,23.39,cooling,0,4.64
1979,22.31,47.33,33.73,10.32,9.33,0.99,81.57,92.92,24.49,hold,0,8.66
1980,24.88,66.24,13.22,10.79,14.85,-4.06,49.46,60.59,14.08,heating,0,14.88
1981,21.87,48.88,16.94,9.13,7.73,1.4,77.92,94.36,22.97,hold,0,7.6
1982,20.98,60.31,32.27,11.2,13.0,-1.8,52.04,71.48,16.64,hold,0,12.38
1983,22.62,51.58,23.0,10.3,-8.61,18.9,100.0,100.0,29.56,cooling,0,-9.41
1984,25.87,62.37,20.7,9.43,9.54,-0.11,67.97,84.86,21.53,hold,0,8.56
1985,26.07,57.84,17.3,10.11,-4.33,14.44,100.0,100.0,30.24,cooling,0,-4.71
1986,25.11,45.79,21.38,10.19,-0.3,10.49,100.0,100.0,31.34,cooling,0,-1.5
1987,25.57,61.35,16.43,8.54,8.43,0.11,65.34,82.35,22.36,hold,1,8.17
1988,25.12,53.64,36.83,9.49,20.94,-11.45,37.33,54.91,13.88,heating,0,21.26
1989,22.59,64.9,24.49,9.25,13.2,-3.95,56.28,70.66,20.46,heating,0,12.65
1990,24.93,58.11,24.28,9.48,10.19,-0.7,67.7,84.85,22.99,hold,0,9.54
1991,25.73,61.15,28.05,10.93,9.86,1.07,78.39,84.59,25.0,hold,0,10.4
1992,25.63,50.71,30.24,9.81,3.93,5.88,94.91,100.0,28.61,cooling,0,4.17
1993,26.58,53.55,30.14,11.65,5.38,6.27,86.59,100.0,26.2,cooling,0,4.55
1994,25.53,54.56,30.89,9.05,13.68,-4.63,44.22,61.37,12.51,heating,0,13.55
1995,24.76,64.71,20.94,9.54,-1.81,11.36,100.0,100.0,31.01,cooling,0,-2.12
1996,26.32,71.05,22.88,11.03,15.1,-4.07,51.41,61.24,17.82,heating,0,14.91
1997,23.93,51.88,29.11,10.07,6.71,3.36,100.0,100.0,29.55,cooling,0,6.96
1998,22.07,66.41,21.54,10.07,17.09,-7.02,38.38,54.91,12.44,heating,0,16.85
1999,23.63,41.35,24.59,8.08,18.25,-10.16,37.33,54.91,10.84,heating,0,18.1
2000,22.37,48.88,26.95,9.47,-4.27,13.75,100.0,100.0,31.42,cooling,0,-4.4
2001,22.52,50.7,29.21,8.96,5.06,3.9,86.35,100.0,25.81,cooling,0,5.14
2002,23.67,47.66,14.24,11.89,2.72,9.17,100.0,100.0,29.52,cooling,0,2.6
